"header","class","mechanism","group","hessSRR094424","shiSRR873453","stewartERR2027897","stewartERR2027900","stewartERR2027917","hessSRR094417","stewartERR2027930","wallaceERR983267","shiSRR873460","shiSRR873452","stewartERR2027891","wallaceERR983263","shiSRR873606","stewartERR2027921","stewartERR2027890","stewartERR2027903","stewartERR2027904","wallaceERR2027890","shiSRR873603","stewartERR2027895","hessSRR094427","wallaceERR2282092","stewartERR2027928","shiSRR873601","hessSRR094416","wallaceERR983268","stewartERR2027914","stewartERR2027905","wallaceERR983265","shiSRR873461","shiSRR873450","stewartERR2027924","shiSRR873457","stewartERR2027919","stewartERR2027925","stewartERR2027910","shiSRR1267595","stewartERR2027927","shiSRR873463","stewartERR2027894","stewartERR2027899","stewartERR2027920","wallaceERR983264","shiSRR873455","wallaceERR2530126","stewartERR2027915","shiSRR873458","stewartERR2027916","stewartERR2027907","shiSRR873456","stewartERR2027901","hessSRR094403","stewartERR2027913","hessSRR094418","shiSRR873598","shiSRR873465","shiSRR873607","shiSRR873600","hessSRR094428","wallaceERR983269","shiSRR873602","stewartERR2027926","stewartERR2027923","shiSRR873464","shiSRR873608","stewartERR2027908","stewartERR2027893","shiSRR1222431","hessSRR094166","stewartERR2027898","stewartERR2027902","shiSRR873605","stewartERR2027909","stewartERR2027929","shiSRR873454","wallaceERR2530127","wallaceERR983266","shiSRR873595","shiSRR873610","hessSRR094405","wallaceERR983262","wallaceERR2027889","stewartERR2027892","stewartERR2027912","stewartERR2027906","shiSRR873451","hessSRR094419","shiSRR873609","shiSRR873596","stewartERR2027896","stewartERR2027922","stewartERR2027918","stewartERR2027889","shiSRR873462","shiSRR873459","shiSRR873599","stewartERR2027911","hessSRR094415","shiSRR873604","shiSRR873597"
"MEG_4115|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NCCN","Multi-metal resistance","Multi-metal resistance protein","NCCN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.827970736558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_4116|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NCCX","Multi-metal resistance","Multi-metal resistance protein","NCCX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05980538390511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_4117|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NCCY","Multi-metal resistance","Multi-metal resistance protein","NCCY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48597201505789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27332242225859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_415|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRS","Drug and biocide resistance","Drug and biocide RND efflux regulator","ACRS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40204386839482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_4194|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMJ","Metronidazole","nim nitroimidazole reductase","NIMJ",5.28532016843328,1.62337662337662,91.7011544325855,38.8742304309587,46.908315565032,0,60.3405107661492,85.1218624954529,0,0,44.3951165371809,73.8095238095238,27.9369378754731,96.5203706941773,49.4186046511628,49.7496365692134,63.643858202803,46.1839530332681,9.58425074472219,35.2382691254336,0,17.827970736558,58.6363636363636,48.2614038892503,16.3735597331716,92.3115202786763,68.4219643166465,77.3042616451933,100.725446428571,0,0,67.7358490566038,0,34.0346534653465,80.9095716552089,39.9787723332744,36.5864332603939,76.1643835616438,0,42.7807486631016,43.0845625821528,62.8290628290628,70.9434877516372,0,8.55600895090167,51.0160880609653,0,72.3235527359239,34.1603739661992,0,30.0668151447661,13.9453805926787,85.8925143953935,15.3092467850582,11.5701485356907,2.41640910368081,50.5190003118457,30.4087736789631,5.37921698550105,59.0212924915951,18.163051259427,186.669479012867,79.6891665396922,0,25.9909802990743,101.421800947867,67.4720765899248,12.733070084676,0,71.7588311448123,50.3883688508265,17.3683183422925,43.4598560745026,89.1556780161386,0,89.4708128750682,21.9370860927152,51.4950968552244,19.520509398466,12.2887864823349,120.615911035073,60.1017105871475,33.9746923210262,75.885328836425,98.2563619227144,0,0,32.2872545244513,46.6229105370364,62.8958609515393,112.619116373087,95.8293537090099,60.1017105871475,2.39664469742361,0,33.0603025394145,61.022776106575,11.1650485436893,13.116180767079,116.906442190817
"MEG_4748|Drugs|betalactams|Class_D_betalactamases|OXA","betalactams","Class D betalactamases","OXA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7152809274142
"MEG_4750|Drugs|betalactams|Class_D_betalactamases|OXA","betalactams","Class D betalactamases","OXA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.979209375737
"MEG_4766|Drugs|betalactams|Class_D_betalactamases|OXA","betalactams","Class D betalactamases","OXA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17941615171532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_5213|Drugs|betalactams|Class_D_betalactamases|OXA","betalactams","Class D betalactamases","OXA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88408267632644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_5813|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTA","Arsenic resistance","Arsenic resistance protein","PSTA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74177467597208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_5815|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTC","Arsenic resistance","Arsenic resistance protein","PSTC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15279162512463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6166|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT","Nucleosides","Streptothricin acetyltransferase","SAT",0,0,0,2.99032541776605,0,0,0,0,0,0,0,0,0,0,0.968992248062015,0,2.96784830997527,0,0,0,0,0,0,0,0,0,0,1.58572844400396,8.09151785714286,0,0,0,0,0,0,0,0,0,0,0,20.3008616912516,0,0,0,0,0,0,0,4.67457749011147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13270142180095,0,0,0,4.53116330682449,0,0,0,0,0,0,0,0,0,0,25.8340461933276,0,1.21338186860808,0,13.1950989632422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT","Nucleosides","Streptothricin acetyltransferase","SAT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989282769991756,0,0,0,0,0,0,0,0,0,0,0,7.25446428571429,0,0,0,0,0,0,0,0,0,0,0,13.290492186359,0,0,0,0,0,0,0,5.12405609492988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13270142180095,0,0,0,4.06879970408729,0,0,0,0,0,0,0,0,0,0,28.9136013686912,0,0,0,9.18944392082941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6582|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5513666352498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6617|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06897108706186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64730904383207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4533459000943,0,0,0,0,0,0,0,0,0,0,0,3.86764073914912,0,0,0
"MEG_6618|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9651272384543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6619|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9019792648445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6621|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9189443920829,0,0,0,0,0,0,0,0,0,0,0,2.14868929952729,0,0,0
"MEG_6622|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,1.58311345646438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25342347027214,0,26.1545711592837,0,0,0,0,0,0,0,0,0,0,0,3.43790287924366,0,0,0
"MEG_6624|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42287191083831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8436018957346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7408105560792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6625|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8765950573413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0970782280867,0,0,0,0,0,0,0,0,0,0,0,3.65277180919639,0,0,0
"MEG_6626|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06897108706186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13270142180095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38672213555209,0,24.9764373232799,0,0,0,0,0,0,0,0,0,0,0,3.65277180919639,0,0,0
"MEG_6627|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,2.28671943711522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7983034872762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6628|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76897222713603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3696682464455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8557964184731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6629|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8436018957346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3901979264845,0,0,0,0,0,0,0,0,0,0,0,3.65277180919639,0,0,0
"MEG_6630|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2639019792648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6632|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09982232272654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13270142180095,0,0,0,1.2021453671167,0,0,0,0,0,0,0,0,0,0,0,0,1.38672213555209,0,26.1545711592837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6633|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23049588111775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8501413760603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6634|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26134711678243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0970782280867,0,0,0,0,0,0,0,0,0,0,0,3.43790287924366,0,0,0
"MEG_6636|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5570216776626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6637|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2064090480679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6638|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII","Sulfonamides","Sulfonamide-resistant dihydropteroate synthases","SULII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5843967048942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55450236966825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6258246936852,0,0,0,0,0,0,0,0,0,0,0,4.08250966910185,0,0,0
"MEG_6969|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TET32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26500526500526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69159614249164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6970|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TET32",0,0,0,0,0,0,32.0480721081622,0,0,0,0,0,0,0,47.6744186046512,0,11.5416323165705,42.2700587084149,0,0,0,0,0,0,0,0,10.5664299324441,0,0,0,0,0,0,11.5511551155116,0,0,0,0,0,0,0,7.37100737100737,7.76133883094834,0,0,0,0,12.5297383029342,0,0,0,0,15.8349328214971,0,0,0,0,0,0,13.8214419125887,0,0,0,0,0,0,0,0,0,0,0,0,5.07972343727953,32.6707341074592,0,0,0,0,0,0,15.5688622754491,0,0,12.858347386172,11.5457115928369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6971|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TET32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7768155874828,0,0,21.1092715231788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6991|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TET40",21.605924205024,0,19.603572206491,5.80474934036939,10.6609808102345,41.0958904109589,0,0,0,0,0,0,0,4.02168211225739,12.984496124031,0,6.59521846661171,10.958904109589,0,2.55614387438379,20.7166853303471,5.04297180197457,0,0,36.9921164342025,0,4.85016455915469,3.56788899900892,0,0,0,5.47169811320755,0,5.77557755775578,4.75938656795346,3.00725278613126,0,0,0,6.27760985817252,3.2130860230758,0,7.64006791171477,0,0,0,0,4.59952418715305,8.45019777058612,0,0,51.1330621731551,4.55854126679463,28.169014084507,0,0,0,0,23.7611770154252,0,0,7.80426070449272,0,0,0,0,6.83838614087075,0,32.6633165829146,0,0,0.922525591214718,6.06744743897277,4.52666797874434,0,0,0,0,0,25.6016385048643,0,0,0,0,7.77568331762488,0,18.8261351052049,0,0,22.9783473265577,12.7057464626047,0,0,0,0,0,7.52041254834551,37.378640776699,0,0
"MEG_6992|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TET40",10.977203426746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5498320268757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15304390007276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7177514160522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5775697171046,0,0,6.18647812638091,0,0,0,0,0,0,0,0,0,0
"MEG_6993|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TET40",10.8610425439233,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29457364341085,0,0,0,0,0,14.1097424412094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88066941547417,0,0,4.44538526672312,0,3.01348136399683,0,0,0,0,0,0,0,0,0,0,12.8246232766912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25064157399487,0,0,0,0,0,12.987012987013,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6994|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TET40",16.378684478002,0,7.40579394467436,0,0,12.1765601217656,0,0,0,0,0,0,0,0,3.68217054263566,0,3.62737015663644,0,0,0,15.0055991041433,2.84111087435187,0,0,15.767131594906,0,4.33050407067383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66990055784623,0,0,0,0,3.64789849325932,5.12405609492988,0,0,22.6612434631028,0,0,0,0,0,0,18.9163193331196,0,0,0,0,0,0,0,0,0,18.0904522613065,0,0,0,0,0,0,0,0,0,0,24.0655401945725,2.73738237810094,0,0,0,0,0,15.6045504882714,0,0,11.636470761526,4.33150447588796,0,0,0,0,0,5.80146110872368,21.8446601941748,0,0
"MEG_6997|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TET44",65.9503412225933,0,91.0477020257025,156.376429199648,92.7505330490405,0,51.3269904857286,60.7493634048745,0,0,51.054384017758,64.2857142857143,0,103.864311942647,54.0697674418605,11.3067355839121,46.8260511129431,50.4892367906067,0,57.1480737630089,57.7827547592385,0,51.8181818181818,0,29.1085506367495,69.9178900223936,51.792828685259,111.793855302279,120.814732142857,0,0,46.6037735849057,0,45.5858085808581,42.0412480169223,35.9101362108615,0,42.3744292237443,0,86.0265054638456,686.578063385424,57.9150579150579,39.0492359932088,0,0,103.725656223539,0,78.3505154639175,29.7554836389788,0,29.7486477887369,23.8233585124927,92.3704414587332,21.4329454990814,0,0,0,0,53.5071782266396,87.4112812850206,0,40.2868593123814,35.1973182995581,0,0,42.1800947867299,55.3909277410531,0,0,37.0815609395228,61.9398526190002,0,17.9201354592917,75.3788624286558,0,0,36.4238410596027,4.4442297473552,0,0,24.8075278015398,85.7605177993528,83.2033281331253,82.4198988195616,18.6145146088596,0,74.7004933051445,0,0,57.5931654146413,61.507363557609,32.4737344794651,85.7605177993528,0,0,0,115.169746454663,32.0388349514563,0,0
